filename,width,height,class,xmin,ymin,xmax,ymax
2553_GA.jpg,960,640,Ag-P,253,235,367,548
2553_GA.jpg,960,640,Ag-P,367,238,472,548
2553_GA.jpg,960,640,Pb-T,470,240,582,551
2553_GA.jpg,960,640,Pb-T,576,227,684,546
2553_Si.jpg,960,640,Cu-U,20,237,131,548
2553_Si.jpg,960,640,Cu-U,142,232,252,548
2553_Si.jpg,960,640,Ag-P,255,239,364,546
2553_Si.jpg,960,640,Ag-P,367,241,467,547
2553_Si.jpg,960,640,Pb-T,471,244,578,547
2553_Si.jpg,960,640,Pb-T,574,229,684,544
2554_GA.jpg,960,640,Cu-P,35,235,134,544
2554_GA.jpg,960,640,Cu-P,132,236,250,546
2554_GA.jpg,960,640,Ag-P,253,240,361,549
2554_GA.jpg,960,640,Ag-P,359,240,467,549
2554_GA.jpg,960,640,Pb-P,467,240,574,549
2554_GA.jpg,960,640,Pb-P,563,242,672,549
2554_Si.jpg,960,640,Cu-P,35,235,134,544
2554_Si.jpg,960,640,Cu-P,136,236,250,546
2554_Si.jpg,960,640,Ag-P,255,240,361,544
2554_Si.jpg,960,640,Ag-P,355,241,465,544
2554_Si.jpg,960,640,Pb-P,467,243,572,547
2554_Si.jpg,960,640,Pb-P,564,242,672,546
2555_GA.jpg,960,640,Cu-U,31,240,136,548
2555_GA.jpg,960,640,Cu-U,148,236,255,551
2555_GA.jpg,960,640,Ag-U,253,231,357,553
2555_GA.jpg,960,640,Ag-U,357,238,465,549
2555_GA.jpg,960,640,Pb-P,468,231,574,551
2555_GA.jpg,960,640,Pb-P,574,238,684,549
2555_Si.jpg,960,640,Cu-U,31,244,136,548
2555_Si.jpg,960,640,Cu-U,146,236,255,546
2555_Si.jpg,960,640,Ag-U,253,232,354,546
2555_Si.jpg,960,640,Ag-U,359,237,465,547
2555_Si.jpg,960,640,Pb-P,471,231,574,547
2555_Si.jpg,960,640,Pb-P,576,240,684,549
2556_GA.jpg,960,640,Cu-U,37,234,145,548
2556_GA.jpg,960,640,Cu-U,146,234,254,547
2556_GA.jpg,960,640,Ag-U,246,238,363,549
2556_GA.jpg,960,640,Ag-U,363,240,466,548
2556_GA.jpg,960,640,Pb-U,462,238,573,548
2556_GA.jpg,960,640,Pb-U,568,239,679,549
2556_Si.jpg,960,640,Cu-U,37,232,144,547
2556_Si.jpg,960,640,Cu-U,147,235,250,550
2556_Si.jpg,960,640,Ag-U,249,236,363,544
2556_Si.jpg,960,640,Ag-U,364,240,467,548
2556_Si.jpg,960,640,Pb-U,465,240,574,548
2556_Si.jpg,960,640,Pb-U,568,241,679,548
2557_GA.jpg,960,640,Cu-P,17,236,125,549
2557_GA.jpg,960,640,Cu-P,125,242,232,549
2557_GA.jpg,960,640,Ag-P,232,240,340,548
2557_GA.jpg,960,640,Ag-P,342,238,449,548
2557_GA.jpg,960,640,Pb-P,451,248,563,549
2557_GA.jpg,960,640,Pb-P,563,231,682,542
2557_Si.jpg,960,640,Cu-P,20,239,125,546
2557_Si.jpg,960,640,Cu-P,125,244,232,544
2557_Si.jpg,960,640,Ag-P,232,243,339,547
2557_Si.jpg,960,640,Ag-P,343,239,449,546
2557_Si.jpg,960,640,Pb-P,453,249,561,547
2557_Si.jpg,960,640,Pb-P,566,232,682,542
2558_GA.jpg,960,640,Cu-P,29,233,154,546
2558_GA.jpg,960,640,Cu-P,152,242,255,548
2558_GA.jpg,960,640,Ag-P,255,260,365,548
2558_GA.jpg,960,640,Ag-P,369,236,468,548
2558_GA.jpg,960,640,Pb-P,474,240,580,549
2558_GA.jpg,960,640,Pb-P,580,227,684,549
2558_Si.jpg,960,640,Cu-P,29,233,154,546
2558_Si.jpg,960,640,Cu-P,152,245,255,548
2558_Si.jpg,960,640,Ag-P,256,263,362,546
2558_Si.jpg,960,640,Ag-P,370,237,468,546
2558_Si.jpg,960,640,Pb-P,475,244,580,546
2558_Si.jpg,960,640,Pb-P,581,227,684,549
2559_GA.jpg,960,640,Cu-P,6,227,115,534
2559_GA.jpg,960,640,Cu-P,115,231,223,548
2559_GA.jpg,960,640,Ag-P,232,233,346,548
2559_GA.jpg,960,640,Ag-P,344,238,455,548
2559_GA.jpg,960,640,Pb-T,455,233,568,549
2559_GA.jpg,960,640,Pb-T,568,235,680,549
2559_Si.jpg,960,640,Cu-P,6,229,112,532
2559_Si.jpg,960,640,Cu-P,117,233,222,548
2559_Si.jpg,960,640,Ag-P,234,235,342,546
2559_Si.jpg,960,640,Ag-P,344,239,455,546
2559_Si.jpg,960,640,Pb-T,453,235,566,546
2559_Si.jpg,960,640,Pb-T,568,235,680,547
2560_GA.jpg,960,640,Cu-P,18,242,126,546
2560_GA.jpg,960,640,Cu-P,124,237,236,547
2560_GA.jpg,960,640,Ag-P,236,236,355,548
2560_GA.jpg,960,640,Ag-P,354,236,465,548
2560_GA.jpg,960,640,Pb-T,457,234,562,545
2560_GA.jpg,960,640,Pb-T,560,233,674,547
2560_Si.jpg,960,640,Cu-P,18,242,126,546
2560_Si.jpg,960,640,Cu-P,124,238,236,545
2560_Si.jpg,960,640,Ag-P,239,236,355,547
2560_Si.jpg,960,640,Ag-P,355,237,466,546
2560_Si.jpg,960,640,Pb-T,456,236,562,546
2560_Si.jpg,960,640,Pb-T,560,234,673,546
2561_GA.jpg,960,640,Cu-P,15,229,138,546
2561_GA.jpg,960,640,Cu-P,137,232,246,546
2561_GA.jpg,960,640,Ag-P,250,238,355,546
2561_GA.jpg,960,640,Ag-P,354,247,456,547
2561_GA.jpg,960,640,Pb-T,461,238,568,548
2561_GA.jpg,960,640,Pb-T,567,238,674,548
2561_Si.jpg,960,640,Cu-P,13,228,137,544
2561_Si.jpg,960,640,Cu-P,134,232,245,546
2561_Si.jpg,960,640,Ag-P,249,238,355,547
2561_Si.jpg,960,640,Ag-P,348,247,457,547
2561_Si.jpg,960,640,Pb-T,460,238,565,547
2561_Si.jpg,960,640,Pb-T,562,238,675,547
2562_GA.jpg,960,640,Cu-P,15,236,128,547
2562_GA.jpg,960,640,Cu-P,125,232,236,547
2562_GA.jpg,960,640,Ag-P,234,237,342,548
2562_GA.jpg,960,640,Ag-P,340,236,458,548
2562_GA.jpg,960,640,Pb-T,462,228,567,549
2562_GA.jpg,960,640,Pb-T,568,250,677,547
2562_Si.jpg,960,640,Cu-P,15,237,128,546
2562_Si.jpg,960,640,Cu-P,125,231,235,545
2562_Si.jpg,960,640,Ag-P,228,240,343,546
2562_Si.jpg,960,640,Ag-P,340,236,457,546
2562_Si.jpg,960,640,Pb-T,463,228,567,546
2562_Si.jpg,960,640,Pb-T,569,250,678,546
2563_GA.jpg,960,640,Cu-T,14,233,123,546
2563_GA.jpg,960,640,Cu-T,124,238,244,547
2563_GA.jpg,960,640,Ag-T,236,236,346,545
2563_GA.jpg,960,640,Ag-T,338,242,451,546
2563_GA.jpg,960,640,Pb-T,451,248,560,546
2563_GA.jpg,960,640,Pb-T,550,232,664,547
2563_Si.jpg,960,640,Cu-T,17,233,121,546
2563_Si.jpg,960,640,Cu-T,124,240,244,545
2563_Si.jpg,960,640,Ag-T,236,237,348,545
2563_Si.jpg,960,640,Ag-T,338,243,449,545
2563_Si.jpg,960,640,Pb-T,451,248,559,546
2563_Si.jpg,960,640,Pb-T,550,232,664,547
2566_GA.jpg,960,640,Cu-T,14,237,120,547
2566_GA.jpg,960,640,Cu-T,126,233,232,548
2566_GA.jpg,960,640,Ag-T,236,238,341,548
2566_GA.jpg,960,640,Ag-T,345,243,451,548
2566_GA.jpg,960,640,Pb-T,462,232,560,547
2566_GA.jpg,960,640,Pb-T,559,234,675,548
2566_Si.jpg,960,640,Cu-T,17,238,119,545
2566_Si.jpg,960,640,Cu-T,128,232,232,546
2566_Si.jpg,960,640,Ag-T,236,240,342,547
2566_Si.jpg,960,640,Ag-T,345,246,449,547
2566_Si.jpg,960,640,Pb-T,458,232,563,546
2566_Si.jpg,960,640,Pb-T,559,236,675,547
2567_GA.jpg,960,640,Cu-P,4,236,110,548
2567_GA.jpg,960,640,Cu-P,115,234,225,547
2567_GA.jpg,960,640,Ag-P,228,234,338,548
2567_GA.jpg,960,640,Ag-P,348,240,465,548
2567_GA.jpg,960,640,Pb-P,466,233,580,547
2567_GA.jpg,960,640,Pb-P,566,236,678,546
2567_Si.jpg,960,640,Cu-P,4,234,111,545
2567_Si.jpg,960,640,Cu-P,116,236,225,547
2567_Si.jpg,960,640,Ag-P,230,234,338,550
2567_Si.jpg,960,640,Ag-P,347,240,465,547
2567_Si.jpg,960,640,Pb-P,467,234,578,545
2567_Si.jpg,960,640,Pb-P,566,237,677,545
2568_GA.jpg,960,640,Cu-U,26,236,134,546
2568_GA.jpg,960,640,Cu-U,140,222,249,547
2568_GA.jpg,960,640,Ag-U,252,237,363,547
2568_GA.jpg,960,640,Ag-U,360,237,461,548
2568_GA.jpg,960,640,Pb-T,462,233,571,547
2568_GA.jpg,960,640,Pb-T,569,236,679,546
2568_Si.jpg,960,640,Cu-U,26,237,134,546
2568_Si.jpg,960,640,Cu-U,142,223,248,546
2568_Si.jpg,960,640,Ag-U,253,237,363,547
2568_Si.jpg,960,640,Ag-U,361,237,460,547
2568_Si.jpg,960,640,Pb-T,462,233,571,546
2568_Si.jpg,960,640,Pb-T,569,237,678,545
2569_Control for 2560-2563_2566-2568_2570-2572_GA.jpg,960,640,Cu-P,8,231,117,546
2569_Control for 2560-2563_2566-2568_2570-2572_GA.jpg,960,640,Cu-P,119,238,238,546
2569_Control for 2560-2563_2566-2568_2570-2572_GA.jpg,960,640,Ag-P,223,231,334,548
2569_Control for 2560-2563_2566-2568_2570-2572_GA.jpg,960,640,Ag-P,342,238,449,548
2569_Control for 2560-2563_2566-2568_2570-2572_GA.jpg,960,640,Pb-T,453,235,563,549
2569_Control for 2560-2563_2566-2568_2570-2572_GA.jpg,960,640,Pb-P,564,236,668,548
2569_Control for 2560-2563_2566-2568_2570-2572_Si.jpg,960,640,Cu-P,9,232,113,546
2569_Control for 2560-2563_2566-2568_2570-2572_Si.jpg,960,640,Cu-P,119,241,236,543
2569_Control for 2560-2563_2566-2568_2570-2572_Si.jpg,960,640,Ag-P,223,235,334,546
2569_Control for 2560-2563_2566-2568_2570-2572_Si.jpg,960,640,Ag-P,340,241,449,544
2569_Control for 2560-2563_2566-2568_2570-2572_Si.jpg,960,640,Pb-T,453,236,562,546
2569_Control for 2560-2563_2566-2568_2570-2572_Si.jpg,960,640,Pb-P,566,240,665,546
2570_GA.jpg,960,640,Cu-P,2,241,118,549
2570_GA.jpg,960,640,Cu-P,116,223,245,549
2570_GA.jpg,960,640,Ag-P,241,228,358,551
2570_GA.jpg,960,640,Ag-P,342,228,453,547
2570_GA.jpg,960,640,Pb-T,442,236,571,549
2570_GA.jpg,960,640,Pb-T,567,236,676,549
2570_Si.jpg,960,640,Cu-P,2,241,116,547
2570_Si.jpg,960,640,Cu-P,116,223,245,545
2570_Si.jpg,960,640,Ag-P,241,228,358,546
2570_Si.jpg,960,640,Ag-P,344,227,453,546
2570_Si.jpg,960,640,Pb-T,449,234,569,549
2570_Si.jpg,960,640,Pb-T,564,234,676,549
2571_GA.jpg,960,640,Cu-P,0,238,112,545
2571_GA.jpg,960,640,Cu-P,115,234,234,547
2571_GA.jpg,960,640,Ag-P,228,238,355,547
2571_GA.jpg,960,640,Ag-P,348,237,456,548
2571_GA.jpg,960,640,Pb-P,454,232,568,546
2571_GA.jpg,960,640,Pb-P,567,236,680,546
2571_Si.jpg,960,640,Cu-P,0,242,111,545
2571_Si.jpg,960,640,Cu-P,115,234,232,546
2571_Si.jpg,960,640,Ag-P,228,241,354,545
2571_Si.jpg,960,640,Ag-P,345,240,456,546
2571_Si.jpg,960,640,Pb-P,456,233,568,547
2571_Si.jpg,960,640,Pb-P,569,236,679,545
2573_GA.jpg,960,640,Cu-T,20,240,129,547
2573_GA.jpg,960,640,Cu-T,128,233,240,546
2573_GA.jpg,960,640,Ag-P,243,234,351,547
2573_GA.jpg,960,640,Ag-P,352,237,458,548
2573_GA.jpg,960,640,Pb-T,457,240,567,550
2573_GA.jpg,960,640,Pb-T,560,231,670,547
2573_Si.jpg,960,640,Cu-T,20,240,130,545
2573_Si.jpg,960,640,Cu-T,128,233,239,545
2573_Si.jpg,960,640,Ag-P,244,234,351,546
2573_Si.jpg,960,640,Ag-P,355,238,458,547
2573_Si.jpg,960,640,Pb-T,458,241,565,547
2573_Si.jpg,960,640,Pb-T,562,232,672,546
2574_GA.jpg,960,640,Cu-P,26,242,140,547
2574_GA.jpg,960,640,Cu-P,146,231,245,547
2574_GA.jpg,960,640,Ag-U,248,229,352,547
2574_GA.jpg,960,640,Ag-U,350,232,462,546
2574_GA.jpg,960,640,Pb-T,463,232,573,547
2574_GA.jpg,960,640,Pb-T,567,226,674,547
2574_Si.jpg,960,640,Cu-P,26,243,138,547
2574_Si.jpg,960,640,Cu-P,144,231,244,546
2574_Si.jpg,960,640,Ag-U,249,229,354,547
2574_Si.jpg,960,640,Ag-U,350,232,463,548
2574_Si.jpg,960,640,Pb-T,462,232,574,547
2574_Si.jpg,960,640,Pb-T,566,226,675,546
2575_GA.jpg,960,640,Cu-P,0,226,115,545
2575_GA.jpg,960,640,Cu-P,117,234,239,547
2575_GA.jpg,960,640,Ag-P,246,237,357,548
2575_GA.jpg,960,640,Ag-P,352,243,466,547
2575_GA.jpg,960,640,Pb-U,462,231,574,546
2575_GA.jpg,960,640,Pb-U,569,234,677,546
2575_Si.jpg,960,640,Cu-P,3,227,115,544
2575_Si.jpg,960,640,Cu-P,119,238,237,545
2575_Si.jpg,960,640,Ag-P,248,238,356,547
2575_Si.jpg,960,640,Ag-P,354,242,463,547
2575_Si.jpg,960,640,Pb-U,463,231,574,546
2575_Si.jpg,960,640,Pb-U,569,234,675,546
2576_GA.jpg,960,640,Cu-P,13,242,129,546
2576_GA.jpg,960,640,Cu-P,126,234,239,546
2576_GA.jpg,960,640,Ag-P,237,240,351,547
2576_GA.jpg,960,640,Ag-P,345,234,452,547
2576_GA.jpg,960,640,Pb-T,449,234,564,547
2576_GA.jpg,960,640,Pb-T,560,232,666,546
2576_Si.jpg,960,640,Cu-P,14,243,129,546
2576_Si.jpg,960,640,Cu-P,126,237,239,545
2576_Si.jpg,960,640,Ag-P,237,240,352,545
2576_Si.jpg,960,640,Ag-P,345,237,451,546
2576_Si.jpg,960,640,Pb-T,447,234,563,546
2576_Si.jpg,960,640,Pb-T,560,231,666,546
2577_GA.jpg,960,640,Cu-P,26,236,139,547
2577_GA.jpg,960,640,Cu-P,135,238,246,548
2577_GA.jpg,960,640,Ag-P,244,241,345,547
2577_GA.jpg,960,640,Ag-P,341,237,444,546
2577_GA.jpg,960,640,Pb-T,448,236,563,548
2577_GA.jpg,960,640,Pb-T,560,228,668,547
2577_Si.jpg,960,640,Cu-P,26,236,138,547
2577_Si.jpg,960,640,Cu-P,137,240,244,545
2577_Si.jpg,960,640,Ag-P,245,240,345,543
2577_Si.jpg,960,640,Ag-P,340,238,443,545
2577_Si.jpg,960,640,Pb-T,449,234,563,546
2577_Si.jpg,960,640,Pb-T,560,228,668,549
2578_GA.jpg,960,640,Cu-P,20,212,128,546
2578_GA.jpg,960,640,Cu-P,126,231,234,547
2578_GA.jpg,960,640,Ag-T,236,232,347,547
2578_GA.jpg,960,640,Ag-T,347,238,456,547
2578_GA.jpg,960,640,Pb-T,454,229,563,549
2578_GA.jpg,960,640,Pb-T,562,231,675,546
2578_Si.jpg,960,640,Cu-P,22,210,128,546
2578_Si.jpg,960,640,Cu-P,126,232,235,546
2578_Si.jpg,960,640,Ag-T,236,233,347,546
2578_Si.jpg,960,640,Ag-T,347,240,454,546
2578_Si.jpg,960,640,Pb-T,457,231,562,550
2578_Si.jpg,960,640,Pb-T,562,232,674,550
2579_GA.jpg,960,640,Cu-P,0,237,112,546
2579_GA.jpg,960,640,Cu-P,108,241,225,547
2579_GA.jpg,960,640,Ag-P,226,232,332,546
2579_GA.jpg,960,640,Ag-P,319,237,438,543
2579_GA.jpg,960,640,Pb-T,438,238,554,547
2579_GA.jpg,960,640,Pb-T,555,237,666,547
2579_Si.jpg,960,640,Cu-P,0,238,111,545
2579_Si.jpg,960,640,Cu-P,110,241,223,546
2579_Si.jpg,960,640,Ag-P,223,231,331,547
2579_Si.jpg,960,640,Ag-P,320,237,438,542
2579_Si.jpg,960,640,Pb-T,438,240,554,546
2579_Si.jpg,960,640,Pb-T,554,237,665,547
2580_GA.jpg,960,640,Cu-P,8,233,114,546
2580_GA.jpg,960,640,Cu-P,117,233,222,548
2580_GA.jpg,960,640,Ag-P,225,246,340,547
2580_GA.jpg,960,640,Ag-P,338,242,444,548
2580_GA.jpg,960,640,Pb-T,458,243,559,548
2580_GA.jpg,960,640,Pb-T,564,234,673,548
2580_Si.jpg,960,640,Cu-P,6,233,112,545
2580_Si.jpg,960,640,Cu-P,115,232,220,546
2580_Si.jpg,960,640,Ag-P,225,245,337,547
2580_Si.jpg,960,640,Ag-P,340,243,444,547
2580_Si.jpg,960,640,Pb-T,460,242,559,547
2580_Si.jpg,960,640,Pb-T,564,234,673,546
2581_GA.jpg,960,640,Cu-U,0,238,111,548
2581_GA.jpg,960,640,Cu-U,115,236,230,548
2581_GA.jpg,960,640,Ag-P,232,238,355,546
2581_GA.jpg,960,640,Ag-P,349,244,463,548
2581_GA.jpg,960,640,Pb-P,463,231,568,549
2581_GA.jpg,960,640,Pb-T,568,238,674,548
2581_Si.jpg,960,640,Cu-U,5,240,108,544
2581_Si.jpg,960,640,Cu-U,117,239,230,546
2581_Si.jpg,960,640,Ag-P,235,240,352,546
2581_Si.jpg,960,640,Ag-P,350,247,463,546
2581_Si.jpg,960,640,Pb-P,463,235,568,544
2581_Si.jpg,960,640,Pb-T,568,244,674,546
2582_GA.jpg,960,640,Cu-P,20,237,132,546
2582_GA.jpg,960,640,Cu-P,129,233,237,547
2582_GA.jpg,960,640,Ag-T,240,231,346,547
2582_GA.jpg,960,640,Ag-T,346,233,463,546
2582_GA.jpg,960,640,Pb-T,461,222,568,547
2582_GA.jpg,960,640,Pb-T,560,234,673,546
2582_Si.jpg,960,640,Cu-P,23,240,130,546
2582_Si.jpg,960,640,Cu-P,130,233,236,546
2582_Si.jpg,960,640,Ag-T,240,232,345,546
2582_Si.jpg,960,640,Ag-T,345,233,461,548
2582_Si.jpg,960,640,Pb-T,458,223,568,547
2582_Si.jpg,960,640,Pb-T,560,234,674,546
2583_C ontrol for 2573-2582_GA.jpg,960,640,Cu-P,29,231,140,548
2583_C ontrol for 2573-2582_GA.jpg,960,640,Cu-P,148,242,250,548
2583_C ontrol for 2573-2582_GA.jpg,960,640,Ag-P,250,236,351,548
2583_C ontrol for 2573-2582_GA.jpg,960,640,Ag-P,353,233,468,548
2583_C ontrol for 2573-2582_GA.jpg,960,640,Pb-T,463,236,582,549
2583_C ontrol for 2573-2582_GA.jpg,960,640,Pb-T,564,236,678,549
2583_C ontrol for 2573-2582_Si.jpg,960,640,Cu-P,32,235,140,544
2583_C ontrol for 2573-2582_Si.jpg,960,640,Cu-P,151,244,250,548
2583_C ontrol for 2573-2582_Si.jpg,960,640,Ag-P,251,239,351,544
2583_C ontrol for 2573-2582_Si.jpg,960,640,Ag-P,355,235,468,544
2583_C ontrol for 2573-2582_Si.jpg,960,640,Pb-T,463,237,582,546
2583_C ontrol for 2573-2582_Si.jpg,960,640,Pb-T,564,240,678,549
2584_GA.jpg,960,640,Cu-U,34,231,143,548
2584_GA.jpg,960,640,Cu-U,146,236,255,550
2584_GA.jpg,960,640,Ag-U,254,234,355,541
2584_GA.jpg,960,640,Ag-U,354,236,458,541
2584_GA.jpg,960,640,Pb-T,460,233,567,547
2584_GA.jpg,960,640,Pb-T,563,238,672,546
2584_Si.jpg,960,640,Cu-U,32,229,144,547
2584_Si.jpg,960,640,Cu-U,146,238,255,546
2584_Si.jpg,960,640,Ag-U,254,237,356,538
2584_Si.jpg,960,640,Ag-U,351,232,460,545
2584_Si.jpg,960,640,Pb-T,460,233,565,546
2584_Si.jpg,960,640,Pb-T,564,238,672,545
2585_GA.jpg,960,640,Cu-P,14,234,117,543
2585_GA.jpg,960,640,Cu-P,116,229,231,545
2585_GA.jpg,960,640,Ag-P,231,238,338,546
2585_GA.jpg,960,640,Ag-P,337,233,439,547
2585_GA.jpg,960,640,Pb-T,444,237,555,546
2585_GA.jpg,960,640,Pb-T,555,232,663,547
2585_Si.jpg,960,640,Cu-P,15,234,116,545
2585_Si.jpg,960,640,Cu-P,116,231,232,545
2585_Si.jpg,960,640,Ag-P,231,238,336,547
2585_Si.jpg,960,640,Ag-P,337,234,439,546
2585_Si.jpg,960,640,Pb-T,443,237,555,545
2585_Si.jpg,960,640,Pb-T,555,231,661,543
2586_GA.jpg,960,640,Cu-U,0,233,107,546
2586_GA.jpg,960,640,Cu-U,107,226,217,546
2586_GA.jpg,960,640,Ag-U,222,229,331,549
2586_GA.jpg,960,640,Ag-U,331,241,438,543
2586_GA.jpg,960,640,Pb-T,440,236,552,546
2586_GA.jpg,960,640,Pb-T,552,233,664,545
2586_Si.jpg,960,640,Cu-U,0,233,106,545
2586_Si.jpg,960,640,Cu-U,106,227,214,545
2586_Si.jpg,960,640,Ag-U,221,229,331,545
2586_Si.jpg,960,640,Ag-U,329,241,439,543
2586_Si.jpg,960,640,Pb-T,440,236,553,547
2586_Si.jpg,960,640,Pb-T,552,233,664,545
2587_GA.jpg,960,640,Cu-P,12,234,124,548
2587_GA.jpg,960,640,Cu-P,123,234,220,547
2587_GA.jpg,960,640,Ag-P,221,237,333,546
2587_GA.jpg,960,640,Ag-P,331,238,431,546
2587_GA.jpg,960,640,Pb-T,429,234,544,546
2587_GA.jpg,960,640,Pb-T,541,231,652,546
2587_Si.jpg,960,640,Cu-P,13,234,124,545
2587_Si.jpg,960,640,Cu-P,123,236,218,545
2587_Si.jpg,960,640,Ag-P,222,236,332,545
2587_Si.jpg,960,640,Ag-P,329,238,432,546
2587_Si.jpg,960,640,Pb-T,432,234,545,545
2587_Si.jpg,960,640,Pb-T,540,231,650,546
2588_GA.jpg,960,640,Cu-P,15,233,130,540
2588_GA.jpg,960,640,Cu-P,135,233,241,547
2588_GA.jpg,960,640,Ag-P,249,241,355,547
2588_GA.jpg,960,640,Ag-P,354,232,458,546
2588_GA.jpg,960,640,Pb-T,461,228,562,546
2588_GA.jpg,960,640,Pb-T,562,236,674,548
2588_Si.jpg,960,640,Cu-P,15,234,132,540
2588_Si.jpg,960,640,Cu-P,135,233,243,546
2588_Si.jpg,960,640,Ag-P,249,242,355,545
2588_Si.jpg,960,640,Ag-P,355,233,458,545
2588_Si.jpg,960,640,Pb-T,458,229,562,546
2588_Si.jpg,960,640,Pb-T,560,238,672,547
2589_GA.jpg,960,640,Cu-P,14,238,121,547
2589_GA.jpg,960,640,Cu-P,128,237,232,546
2589_GA.jpg,960,640,Ag-P,235,224,341,546
2589_GA.jpg,960,640,Ag-P,341,234,447,547
2589_GA.jpg,960,640,Pb-T,447,245,550,547
2589_GA.jpg,960,640,Pb-T,550,237,666,545
2589_Si.jpg,960,640,Cu-P,17,240,123,546
2589_Si.jpg,960,640,Cu-P,128,237,231,546
2589_Si.jpg,960,640,Ag-P,235,226,341,546
2589_Si.jpg,960,640,Ag-P,342,234,445,546
2589_Si.jpg,960,640,Pb-T,448,243,552,546
2589_Si.jpg,960,640,Pb-T,552,236,668,547
2590_GA.jpg,960,640,Cu-P,23,232,128,547
2590_GA.jpg,960,640,Cu-P,130,236,237,547
2590_GA.jpg,960,640,Ag-P,235,232,336,548
2590_GA.jpg,960,640,Ag-P,336,237,442,548
2590_GA.jpg,960,640,Pb-T,442,229,548,545
2590_GA.jpg,960,640,Pb-T,552,233,668,546
2590_Si.jpg,960,640,Cu-P,22,234,128,545
2590_Si.jpg,960,640,Cu-P,132,238,237,543
2590_Si.jpg,960,640,Ag-P,236,234,336,545
2590_Si.jpg,960,640,Ag-P,334,238,442,542
2590_Si.jpg,960,640,Pb-T,442,231,549,543
2590_Si.jpg,960,640,Pb-T,549,233,668,546
2591_GA.jpg,960,640,Cu-P,12,236,125,548
2591_GA.jpg,960,640,Cu-P,121,238,224,548
2591_GA.jpg,960,640,Ag-P,226,236,338,548
2591_GA.jpg,960,640,Ag-P,335,236,447,548
2591_GA.jpg,960,640,Pb-T,445,233,557,550
2591_GA.jpg,960,640,Pb-T,554,233,675,548
2591_Si.jpg,960,640,Cu-P,12,238,126,544
2591_Si.jpg,960,640,Cu-P,119,240,224,544
2591_Si.jpg,960,640,Ag-P,228,236,337,548
2591_Si.jpg,960,640,Ag-P,335,238,449,546
2591_Si.jpg,960,640,Pb-T,445,233,557,546
2591_Si.jpg,960,640,Pb-T,556,233,673,546
2592_GA.jpg,960,640,Cu-P,27,235,139,548
2592_GA.jpg,960,640,Cu-P,135,233,251,550
2592_GA.jpg,960,640,Ag-P,240,233,354,550
2592_GA.jpg,960,640,Ag-P,346,238,456,548
2592_GA.jpg,960,640,Pb-P,451,224,557,550
2592_GA.jpg,960,640,Pb-P,557,238,671,548
2592_Si.jpg,960,640,Cu-P,27,235,139,548
2592_Si.jpg,960,640,Cu-P,135,233,251,548
2592_Si.jpg,960,640,Ag-P,240,233,354,548
2592_Si.jpg,960,640,Ag-P,344,238,454,544
2592_Si.jpg,960,640,Pb-P,449,222,557,548
2592_Si.jpg,960,640,Pb-P,561,238,671,548
2593_Control for 2584-2592_GA.jpg,960,640,Cu-P,0,233,109,544
2593_Control for 2584-2592_GA.jpg,960,640,Cu-P,108,229,213,546
2593_Control for 2584-2592_GA.jpg,960,640,Ag-P,215,233,324,544
2593_Control for 2584-2592_GA.jpg,960,640,Ag-P,324,236,426,544
2593_Control for 2584-2592_GA.jpg,960,640,Pb-T,434,236,545,548
2593_Control for 2584-2592_GA.jpg,960,640,Pb-P,549,238,664,546
2593_Control for 2584-2592_Si.jpg,960,640,Cu-P,4,240,109,547
2593_Control for 2584-2592_Si.jpg,960,640,Cu-P,108,235,213,547
2593_Control for 2584-2592_Si.jpg,960,640,Ag-P,218,239,324,546
2593_Control for 2584-2592_Si.jpg,960,640,Ag-P,326,244,427,547
2593_Control for 2584-2592_Si.jpg,960,640,Pb-T,435,245,545,550
2593_Control for 2584-2592_Si.jpg,960,640,Pb-P,550,245,664,551
2594_GA.jpg,960,640,Cu-T,13,232,126,546
2594_GA.jpg,960,640,Cu-T,114,232,231,546
2594_GA.jpg,960,640,Ag-U,227,245,346,547
2594_GA.jpg,960,640,Ag-U,341,224,447,547
2594_GA.jpg,960,640,Pb-T,446,231,559,547
2594_GA.jpg,960,640,Pb-T,558,232,668,542
2594_Si.jpg,960,640,Cu-T,14,233,124,543
2594_Si.jpg,960,640,Cu-T,114,233,232,546
2594_Si.jpg,960,640,Ag-U,227,243,343,546
2594_Si.jpg,960,640,Ag-U,338,223,447,545
2594_Si.jpg,960,640,Pb-T,447,232,559,546
2594_Si.jpg,960,640,Pb-T,557,231,668,541
2595_GA.jpg,960,640,Cu-P,7,236,132,548
2595_GA.jpg,960,640,Cu-P,126,236,240,546
2595_GA.jpg,960,640,Ag-P,230,235,346,546
2595_GA.jpg,960,640,Ag-P,342,233,452,550
2595_GA.jpg,960,640,Pb-T,452,238,559,550
2595_GA.jpg,960,640,Pb-T,559,231,677,548
2595_Si.jpg,960,640,Cu-P,9,238,130,544
2595_Si.jpg,960,640,Cu-P,125,238,239,544
2595_Si.jpg,960,640,Ag-P,230,236,346,546
2595_Si.jpg,960,640,Ag-P,338,235,452,550
2595_Si.jpg,960,640,Pb-T,452,238,561,548
2595_Si.jpg,960,640,Pb-T,557,233,675,548
2596_GA.jpg,960,640,Cu-P,21,233,144,546
